timestamp,PRK_NM,CPCTY,CUR_PRK_CNT
2025-01-09 17:24:49,메종오피스텔 주차장,122,
2025-01-09 17:24:49,기계산업진흥회,261,
2025-01-09 17:24:49,동아빌딩앞 노상주차장(구),9,
2025-01-09 17:24:49,가톨릭대학교 성모병원,292,
2025-01-09 17:24:49,상아빌딩,30,
2025-01-09 17:24:49,영등포구 여의도동 45-20,74,
2025-01-09 17:24:49,유니온타워,58,
2025-01-09 17:24:49,한국잡지정보관,32,
2025-01-09 17:24:49,정곡빌딩,34,
2025-01-09 17:24:49,홍우빌딩 앞 노상주차장(구),9,
2025-01-09 17:24:49,신흥증권앞 노상주차장(구),11,
2025-01-09 17:24:49,태양빌딩앞 노상주차장(구),10,
2025-01-09 17:24:49,여의도공원앞2 노상주차장(구),14,
2025-01-09 17:24:49,롯데캐슬앞 노상주차장(구),9,
2025-01-09 17:24:49,舊MBC뒤(구),63,
2025-01-09 17:24:49,원효대교 남단 공영주차장(시),13,
2025-01-09 17:24:49,경도상가앞 노상주차장(구),15,
2025-01-09 17:24:49,산업은행앞(구),11,
2025-01-09 17:24:49,렉싱턴호텔뒤 노상주차장(구),11,
2025-01-09 17:24:49,63스퀘어(63빌딩),638,
2025-01-09 17:24:49,여의도 사학연금(TP타워),570,
2025-01-09 17:24:49,전국경제인연합회,632,
2025-01-09 17:24:49,한국교직원공제회관,341,
2025-01-09 17:24:49,63길 주차장(민영),200,
2025-01-09 17:24:49,이룸센터 주차장(민영),101,
2025-01-09 17:24:49,KBS본관뒤(구),39,
2025-01-09 17:24:49,여의도공원 공영주차장(시),48,
2025-01-09 17:24:49,세우빌딩,49,
2025-01-09 17:24:49,제일빌딩 주차장,74,
2025-01-09 17:24:49,가든빌딩 주차장,10,
2025-01-09 17:24:49,KBS별관 방문객 주차장,272,
2025-01-09 17:24:49,여의도한강공원1주차장(63빌딩앞),462,
2025-01-09 17:24:49,여의도한강2주차장(마포대교남단),171,
2025-01-09 17:24:49,여의도한강4주차장(여의2교-하부파천교),141,
2025-01-09 17:24:49,여의도한강5주차장(성모병원앞),217,
2025-01-09 17:24:49,여의도한강3주차장(서강대교남단),800,
2025-01-09 17:24:49,롯데캐슬 아이비,1091,
2025-01-09 17:24:49,에리트빌딩,39,
2025-01-09 17:24:49,KBS신관홀,1135,
2025-01-09 17:24:49,익스콘벤처타워,167,
2025-01-09 17:24:49,여의도우체국,330,
2025-01-09 17:24:49,여의도공원앞(구),14,
2025-01-09 17:24:49,메리어트 여의도파크센터,339,
2025-01-09 17:24:49,KC TOWER,49,
2025-01-09 17:24:49,ABL생명타워,315,
2025-01-09 17:24:49,아일렉스타워,37,
2025-01-09 17:24:49,라이프콤비빌딩,434,
2025-01-09 17:24:49,파크원 주차장,2433,
2025-01-09 17:24:49,인영빌딩,100,
2025-01-09 17:24:49,KT여의지점,215,
2025-01-09 17:24:49,한국보이스카우트연맹회관,37,
2025-01-09 17:24:49,대하빌딩,175,
2025-01-09 17:24:49,kbs 연구동,283,
2025-01-09 17:24:49,금산빌딩,90,
2025-01-09 17:24:49,중소기업중앙회,269,
2025-01-09 17:24:49,신한드림리버오피스텔 주차장,232,
2025-01-09 17:24:49,LG트윈타워 주차장,795,
2025-01-09 17:24:49,하이투자증권 빌딩,320,
2025-01-09 17:24:49,S-TRENUE 오피스텔 주차장,272,
2025-01-09 17:24:49,교보증권빌딩 주차장,235,
2025-01-09 17:24:49,씨티플라자 주차장,123,
2025-01-09 17:24:49,호성빌딩,78,
2025-01-09 17:24:49,태양빌딩,143,
2025-01-09 17:24:49,신영증권,250,
2025-01-09 17:24:49,한국노총 중앙근로자 복지센타,97,
2025-01-09 17:24:49,한국전력공사 남서울지역본부 주차장,172,
2025-01-09 17:24:49,율촌빌딩 주차장,94,
2025-01-09 17:24:49,국민일보사옥앞(구),16,
2025-01-09 17:24:49,아시아원빌딩,165,
2025-01-09 17:24:49,한양빌딩,81,
2025-01-09 17:24:49,메리츠화재 여의도사옥,79,
2025-01-09 17:24:49,삼환까뮤,256,
2025-01-09 17:24:49,안원빌딩,102,
2025-01-09 17:24:49,영등포구 여의도동 17-8,126,
2025-01-09 17:24:49,여의도파란곤,551,
2025-01-09 17:24:49,오투타워,309,
2025-01-09 17:24:49,여의도한강공원1주차장(63빌딩앞),462,182
2025-01-09 17:24:49,여의도한강2주차장(마포대교남단),171,140
2025-01-09 17:24:49,여의도한강4주차장(여의2교-하부파천교),141,74
2025-01-09 17:24:49,여의도한강5주차장(성모병원앞),217,104
2025-01-09 17:24:49,여의도한강3주차장(서강대교남단),800,374
2025-01-09 17:24:49,여의도공원앞1 노상주차장(구),14,0
2025-01-09 17:24:49,여의서로 공영주차장(시),84,39
2025-01-09 17:24:49,원효대교 남단 공영주차장(시),13,4
2025-01-09 17:25:54,여의도호텔(舊세우빌딩)앞(구),7,
2025-01-09 17:25:54,동아빌딩앞(구),9,
2025-01-09 17:25:54,금융투자교육원앞(舊경호빌딩)(구),9,
2025-01-09 17:25:54,여의도순복음교회,200,
2025-01-09 17:25:54,여의도순복음교회,118,
2025-01-09 17:25:54,현대차증권빌딩,291,
2025-01-09 17:25:54,IFC 서울 주차장,2085,
2025-01-09 17:25:54,여의도공원앞1 노상주차장(구),14,
2025-01-09 17:25:54,리버타워,513,
2025-01-09 17:25:54,금융투자협회,315,
2025-01-09 17:25:54,여의서로 공영주차장(시),84,
2025-01-09 17:25:54,KBS연구관앞 노상주차장(구),59,
2025-01-09 17:25:54,KBS별관옆 노상주차장(구),18,
2025-01-09 17:25:54,국민은행앞 노상주차장(구),13,
2025-01-09 17:25:54,MBC방송국뒤 노상주차장(구),63,
2025-01-09 17:25:54,KBS본관 앞 노상주차장(구),51,
2025-01-09 17:25:54,국민일보사옥앞 노상주차장(구),16,
2025-01-09 17:25:54,한국거래소앞 노상주차장(구),32,
2025-01-09 17:25:54,산업은행앞 노상주차장(구),11,
2025-01-09 17:25:54,진주아파트 옆 노상주차장(구),53,
2025-01-09 17:25:54,세우빌딩앞 노상주차장(구),12,
2025-01-09 17:25:54,KBS별관뒤 노상주차장(구),24,
2025-01-09 17:25:54,여의도공원앞3 노상주차장(구),6,
2025-01-09 17:25:54,한진해운 앞 노상주차장(구),17,
2025-01-09 17:25:54,화재보험협회 앞 노상주차장(구),16,
2025-01-09 17:25:54,호성빌딩 앞 노상주차장(구),20,
2025-01-09 17:25:54,중소기업중앙회 앞 노상주차장(구),5,
2025-01-09 17:25:54,미래에셋빌딩 앞 노상주차장(구),24,
2025-01-09 17:25:54,경호빌딩앞 노상주차장(구),9,
2025-01-09 17:25:54,여의도백화점 앞 노상주차장(구),13,
2025-01-09 17:25:54,한마루빌딩 주차장,59,
2025-01-09 17:25:54,심팩빌딩 주차장,99,
2025-01-09 17:25:54,대우증권 본사사옥 주차장,221,
2025-01-09 17:25:54,키움증권빌딩 주차장,152,
2025-01-09 17:25:54,여의도백화점 주차장,315,
2025-01-09 17:25:54,미원빌딩 주차장,50,
2025-01-09 17:25:54,하남빌딩 지하주차장,113,
2025-01-09 17:25:54,메종오피스텔 주차장,122,
2025-01-09 17:25:54,기계산업진흥회,261,
2025-01-09 17:25:54,동아빌딩앞 노상주차장(구),9,
2025-01-09 17:25:54,가톨릭대학교 성모병원,292,
2025-01-09 17:25:54,상아빌딩,30,
2025-01-09 17:25:54,영등포구 여의도동 45-20,74,
2025-01-09 17:25:54,유니온타워,58,
2025-01-09 17:25:54,한국잡지정보관,32,
2025-01-09 17:25:54,정곡빌딩,34,
2025-01-09 17:25:54,홍우빌딩 앞 노상주차장(구),9,
2025-01-09 17:25:54,신흥증권앞 노상주차장(구),11,
2025-01-09 17:25:54,태양빌딩앞 노상주차장(구),10,
2025-01-09 17:25:54,여의도공원앞2 노상주차장(구),14,
2025-01-09 17:25:54,롯데캐슬앞 노상주차장(구),9,
2025-01-09 17:25:54,舊MBC뒤(구),63,
2025-01-09 17:25:54,원효대교 남단 공영주차장(시),13,
2025-01-09 17:25:54,경도상가앞 노상주차장(구),15,
2025-01-09 17:25:54,산업은행앞(구),11,
2025-01-09 17:25:54,렉싱턴호텔뒤 노상주차장(구),11,
2025-01-09 17:25:54,63스퀘어(63빌딩),638,
2025-01-09 17:25:54,여의도 사학연금(TP타워),570,
2025-01-09 17:25:54,전국경제인연합회,632,
2025-01-09 17:25:54,한국교직원공제회관,341,
2025-01-09 17:25:54,63길 주차장(민영),200,
2025-01-09 17:25:54,이룸센터 주차장(민영),101,
2025-01-09 17:25:54,KBS본관뒤(구),39,
2025-01-09 17:25:54,여의도공원 공영주차장(시),48,
2025-01-09 17:25:54,세우빌딩,49,
2025-01-09 17:25:54,제일빌딩 주차장,74,
2025-01-09 17:25:54,가든빌딩 주차장,10,
2025-01-09 17:25:54,KBS별관 방문객 주차장,272,
2025-01-09 17:25:54,여의도한강공원1주차장(63빌딩앞),462,
2025-01-09 17:25:54,여의도한강2주차장(마포대교남단),171,
2025-01-09 17:25:54,여의도한강4주차장(여의2교-하부파천교),141,
2025-01-09 17:25:54,여의도한강5주차장(성모병원앞),217,
2025-01-09 17:25:54,여의도한강3주차장(서강대교남단),800,
2025-01-09 17:25:54,롯데캐슬 아이비,1091,
2025-01-09 17:25:54,에리트빌딩,39,
2025-01-09 17:25:54,KBS신관홀,1135,
2025-01-09 17:25:54,익스콘벤처타워,167,
2025-01-09 17:25:54,여의도우체국,330,
2025-01-09 17:25:54,여의도공원앞(구),14,
2025-01-09 17:25:54,메리어트 여의도파크센터,339,
2025-01-09 17:25:54,KC TOWER,49,
2025-01-09 17:25:54,ABL생명타워,315,
2025-01-09 17:25:54,아일렉스타워,37,
2025-01-09 17:25:54,라이프콤비빌딩,434,
2025-01-09 17:25:54,파크원 주차장,2433,
2025-01-09 17:25:54,인영빌딩,100,
2025-01-09 17:25:54,KT여의지점,215,
2025-01-09 17:25:54,한국보이스카우트연맹회관,37,
2025-01-09 17:25:54,대하빌딩,175,
2025-01-09 17:25:54,kbs 연구동,283,
2025-01-09 17:25:54,금산빌딩,90,
2025-01-09 17:25:54,중소기업중앙회,269,
2025-01-09 17:25:54,신한드림리버오피스텔 주차장,232,
2025-01-09 17:25:54,LG트윈타워 주차장,795,
2025-01-09 17:25:54,하이투자증권 빌딩,320,
2025-01-09 17:25:54,S-TRENUE 오피스텔 주차장,272,
2025-01-09 17:25:54,교보증권빌딩 주차장,235,
2025-01-09 17:25:54,씨티플라자 주차장,123,
2025-01-09 17:25:54,호성빌딩,78,
2025-01-09 17:25:54,태양빌딩,143,
2025-01-09 17:25:54,신영증권,250,
2025-01-09 17:25:54,한국노총 중앙근로자 복지센타,97,
2025-01-09 17:25:54,한국전력공사 남서울지역본부 주차장,172,
2025-01-09 17:25:54,율촌빌딩 주차장,94,
2025-01-09 17:25:54,국민일보사옥앞(구),16,
2025-01-09 17:25:54,아시아원빌딩,165,
2025-01-09 17:25:54,한양빌딩,81,
2025-01-09 17:25:54,메리츠화재 여의도사옥,79,
2025-01-09 17:25:54,삼환까뮤,256,
2025-01-09 17:25:54,안원빌딩,102,
2025-01-09 17:25:54,영등포구 여의도동 17-8,126,
2025-01-09 17:25:54,여의도파란곤,551,
2025-01-09 17:25:54,오투타워,309,
2025-01-09 17:25:54,여의도한강공원1주차장(63빌딩앞),462,182
2025-01-09 17:25:54,여의도한강2주차장(마포대교남단),171,140
2025-01-09 17:25:54,여의도한강4주차장(여의2교-하부파천교),141,74
2025-01-09 17:25:54,여의도한강5주차장(성모병원앞),217,104
2025-01-09 17:25:54,여의도한강3주차장(서강대교남단),800,374
2025-01-09 17:25:54,여의도공원앞1 노상주차장(구),14,0
2025-01-09 17:25:54,여의서로 공영주차장(시),84,39
2025-01-09 17:25:54,원효대교 남단 공영주차장(시),13,4
2025-01-09 17:26:59,여의도호텔(舊세우빌딩)앞(구),7,
2025-01-09 17:26:59,동아빌딩앞(구),9,
2025-01-09 17:26:59,금융투자교육원앞(舊경호빌딩)(구),9,
2025-01-09 17:26:59,여의도순복음교회,200,
2025-01-09 17:26:59,여의도순복음교회,118,
2025-01-09 17:26:59,현대차증권빌딩,291,
2025-01-09 17:26:59,IFC 서울 주차장,2085,
2025-01-09 17:26:59,여의도공원앞1 노상주차장(구),14,
2025-01-09 17:26:59,리버타워,513,
2025-01-09 17:26:59,금융투자협회,315,
2025-01-09 17:26:59,여의서로 공영주차장(시),84,
2025-01-09 17:26:59,KBS연구관앞 노상주차장(구),59,
2025-01-09 17:26:59,KBS별관옆 노상주차장(구),18,
2025-01-09 17:26:59,국민은행앞 노상주차장(구),13,
2025-01-09 17:26:59,MBC방송국뒤 노상주차장(구),63,
2025-01-09 17:26:59,KBS본관 앞 노상주차장(구),51,
2025-01-09 17:26:59,국민일보사옥앞 노상주차장(구),16,
2025-01-09 17:26:59,한국거래소앞 노상주차장(구),32,
2025-01-09 17:26:59,산업은행앞 노상주차장(구),11,
2025-01-09 17:26:59,진주아파트 옆 노상주차장(구),53,
2025-01-09 17:26:59,세우빌딩앞 노상주차장(구),12,
2025-01-09 17:26:59,KBS별관뒤 노상주차장(구),24,
2025-01-09 17:26:59,여의도공원앞3 노상주차장(구),6,
2025-01-09 17:26:59,한진해운 앞 노상주차장(구),17,
2025-01-09 17:26:59,화재보험협회 앞 노상주차장(구),16,
2025-01-09 17:26:59,호성빌딩 앞 노상주차장(구),20,
2025-01-09 17:26:59,중소기업중앙회 앞 노상주차장(구),5,
2025-01-09 17:26:59,미래에셋빌딩 앞 노상주차장(구),24,
2025-01-09 17:26:59,경호빌딩앞 노상주차장(구),9,
2025-01-09 17:26:59,여의도백화점 앞 노상주차장(구),13,
2025-01-09 17:26:59,한마루빌딩 주차장,59,
2025-01-09 17:26:59,심팩빌딩 주차장,99,
2025-01-09 17:26:59,대우증권 본사사옥 주차장,221,
2025-01-09 17:26:59,키움증권빌딩 주차장,152,
2025-01-09 17:26:59,여의도백화점 주차장,315,
2025-01-09 17:26:59,미원빌딩 주차장,50,
2025-01-09 17:26:59,하남빌딩 지하주차장,113,
2025-01-09 17:26:59,메종오피스텔 주차장,122,
2025-01-09 17:26:59,기계산업진흥회,261,
2025-01-09 17:26:59,동아빌딩앞 노상주차장(구),9,
2025-01-09 17:26:59,가톨릭대학교 성모병원,292,
2025-01-09 17:26:59,상아빌딩,30,
2025-01-09 17:26:59,영등포구 여의도동 45-20,74,
2025-01-09 17:26:59,유니온타워,58,
2025-01-09 17:26:59,한국잡지정보관,32,
2025-01-09 17:26:59,정곡빌딩,34,
2025-01-09 17:26:59,홍우빌딩 앞 노상주차장(구),9,
2025-01-09 17:26:59,신흥증권앞 노상주차장(구),11,
2025-01-09 17:26:59,태양빌딩앞 노상주차장(구),10,
2025-01-09 17:26:59,여의도공원앞2 노상주차장(구),14,
2025-01-09 17:26:59,롯데캐슬앞 노상주차장(구),9,
2025-01-09 17:26:59,舊MBC뒤(구),63,
2025-01-09 17:26:59,원효대교 남단 공영주차장(시),13,
2025-01-09 17:26:59,경도상가앞 노상주차장(구),15,
2025-01-09 17:26:59,산업은행앞(구),11,
2025-01-09 17:26:59,렉싱턴호텔뒤 노상주차장(구),11,
2025-01-09 17:26:59,63스퀘어(63빌딩),638,
2025-01-09 17:26:59,여의도 사학연금(TP타워),570,
2025-01-09 17:26:59,전국경제인연합회,632,
2025-01-09 17:26:59,한국교직원공제회관,341,
2025-01-09 17:26:59,63길 주차장(민영),200,
2025-01-09 17:26:59,이룸센터 주차장(민영),101,
2025-01-09 17:26:59,KBS본관뒤(구),39,
2025-01-09 17:26:59,여의도공원 공영주차장(시),48,
2025-01-09 17:26:59,세우빌딩,49,
2025-01-09 17:26:59,제일빌딩 주차장,74,
2025-01-09 17:26:59,가든빌딩 주차장,10,
2025-01-09 17:26:59,KBS별관 방문객 주차장,272,
2025-01-09 17:26:59,여의도한강공원1주차장(63빌딩앞),462,
2025-01-09 17:26:59,여의도한강2주차장(마포대교남단),171,
2025-01-09 17:26:59,여의도한강4주차장(여의2교-하부파천교),141,
2025-01-09 17:26:59,여의도한강5주차장(성모병원앞),217,
2025-01-09 17:26:59,여의도한강3주차장(서강대교남단),800,
2025-01-09 17:26:59,롯데캐슬 아이비,1091,
2025-01-09 17:26:59,에리트빌딩,39,
2025-01-09 17:26:59,KBS신관홀,1135,
2025-01-09 17:26:59,익스콘벤처타워,167,
2025-01-09 17:26:59,여의도우체국,330,
2025-01-09 17:26:59,여의도공원앞(구),14,
2025-01-09 17:26:59,메리어트 여의도파크센터,339,
2025-01-09 17:26:59,KC TOWER,49,
2025-01-09 17:26:59,ABL생명타워,315,
2025-01-09 17:26:59,아일렉스타워,37,
2025-01-09 17:26:59,라이프콤비빌딩,434,
2025-01-09 17:26:59,파크원 주차장,2433,
2025-01-09 17:26:59,인영빌딩,100,
2025-01-09 17:26:59,KT여의지점,215,
2025-01-09 17:26:59,한국보이스카우트연맹회관,37,
2025-01-09 17:26:59,대하빌딩,175,
2025-01-09 17:26:59,kbs 연구동,283,
2025-01-09 17:26:59,금산빌딩,90,
2025-01-09 17:26:59,중소기업중앙회,269,
2025-01-09 17:26:59,신한드림리버오피스텔 주차장,232,
2025-01-09 17:26:59,LG트윈타워 주차장,795,
2025-01-09 17:26:59,하이투자증권 빌딩,320,
2025-01-09 17:26:59,S-TRENUE 오피스텔 주차장,272,
2025-01-09 17:26:59,교보증권빌딩 주차장,235,
2025-01-09 17:26:59,씨티플라자 주차장,123,
2025-01-09 17:26:59,호성빌딩,78,
2025-01-09 17:26:59,태양빌딩,143,
2025-01-09 17:26:59,신영증권,250,
2025-01-09 17:26:59,한국노총 중앙근로자 복지센타,97,
2025-01-09 17:26:59,한국전력공사 남서울지역본부 주차장,172,
2025-01-09 17:26:59,율촌빌딩 주차장,94,
2025-01-09 17:26:59,국민일보사옥앞(구),16,
2025-01-09 17:26:59,아시아원빌딩,165,
2025-01-09 17:26:59,한양빌딩,81,
2025-01-09 17:26:59,메리츠화재 여의도사옥,79,
2025-01-09 17:26:59,삼환까뮤,256,
2025-01-09 17:26:59,안원빌딩,102,
2025-01-09 17:26:59,영등포구 여의도동 17-8,126,
2025-01-09 17:26:59,여의도파란곤,551,
2025-01-09 17:26:59,오투타워,309,
2025-01-09 17:26:59,여의도한강공원1주차장(63빌딩앞),462,182
2025-01-09 17:26:59,여의도한강2주차장(마포대교남단),171,140
2025-01-09 17:26:59,여의도한강4주차장(여의2교-하부파천교),141,74
2025-01-09 17:26:59,여의도한강5주차장(성모병원앞),217,104
2025-01-09 17:26:59,여의도한강3주차장(서강대교남단),800,374
2025-01-09 17:26:59,여의도공원앞1 노상주차장(구),14,0
2025-01-09 17:26:59,여의서로 공영주차장(시),84,39
2025-01-09 17:26:59,원효대교 남단 공영주차장(시),13,4
2025-01-09 17:28:04,여의도호텔(舊세우빌딩)앞(구),7,
2025-01-09 17:28:04,동아빌딩앞(구),9,
2025-01-09 17:28:04,금융투자교육원앞(舊경호빌딩)(구),9,
2025-01-09 17:28:04,여의도순복음교회,200,
2025-01-09 17:28:04,여의도순복음교회,118,
2025-01-09 17:28:04,현대차증권빌딩,291,
2025-01-09 17:28:04,IFC 서울 주차장,2085,
2025-01-09 17:28:04,여의도공원앞1 노상주차장(구),14,
2025-01-09 17:28:04,리버타워,513,
2025-01-09 17:28:04,금융투자협회,315,
2025-01-09 17:28:04,여의서로 공영주차장(시),84,
2025-01-09 17:28:04,KBS연구관앞 노상주차장(구),59,
2025-01-09 17:28:04,KBS별관옆 노상주차장(구),18,
2025-01-09 17:28:04,국민은행앞 노상주차장(구),13,
2025-01-09 17:28:04,MBC방송국뒤 노상주차장(구),63,
2025-01-09 17:28:04,KBS본관 앞 노상주차장(구),51,
2025-01-09 17:28:04,국민일보사옥앞 노상주차장(구),16,
2025-01-09 17:28:04,한국거래소앞 노상주차장(구),32,
2025-01-09 17:28:04,산업은행앞 노상주차장(구),11,
2025-01-09 17:28:04,진주아파트 옆 노상주차장(구),53,
2025-01-09 17:28:04,세우빌딩앞 노상주차장(구),12,
2025-01-09 17:28:04,KBS별관뒤 노상주차장(구),24,
2025-01-09 17:28:04,여의도공원앞3 노상주차장(구),6,
2025-01-09 17:28:04,한진해운 앞 노상주차장(구),17,
2025-01-09 17:28:04,화재보험협회 앞 노상주차장(구),16,
2025-01-09 17:28:04,호성빌딩 앞 노상주차장(구),20,
2025-01-09 17:28:04,중소기업중앙회 앞 노상주차장(구),5,
2025-01-09 17:28:04,미래에셋빌딩 앞 노상주차장(구),24,
2025-01-09 17:28:04,경호빌딩앞 노상주차장(구),9,
2025-01-09 17:28:04,여의도백화점 앞 노상주차장(구),13,
2025-01-09 17:28:04,한마루빌딩 주차장,59,
2025-01-09 17:28:04,심팩빌딩 주차장,99,
2025-01-09 17:28:04,대우증권 본사사옥 주차장,221,
2025-01-09 17:28:04,키움증권빌딩 주차장,152,
2025-01-09 17:28:04,여의도백화점 주차장,315,
2025-01-09 17:28:04,미원빌딩 주차장,50,
2025-01-09 17:28:04,하남빌딩 지하주차장,113,
2025-01-09 17:28:04,메종오피스텔 주차장,122,
2025-01-09 17:28:04,기계산업진흥회,261,
2025-01-09 17:28:04,동아빌딩앞 노상주차장(구),9,
2025-01-09 17:28:04,가톨릭대학교 성모병원,292,
2025-01-09 17:28:04,상아빌딩,30,
2025-01-09 17:28:04,영등포구 여의도동 45-20,74,
2025-01-09 17:28:04,유니온타워,58,
2025-01-09 17:28:04,한국잡지정보관,32,
2025-01-09 17:28:04,정곡빌딩,34,
2025-01-09 17:28:04,홍우빌딩 앞 노상주차장(구),9,
2025-01-09 17:28:04,신흥증권앞 노상주차장(구),11,
2025-01-09 17:28:04,태양빌딩앞 노상주차장(구),10,
2025-01-09 17:28:04,여의도공원앞2 노상주차장(구),14,
2025-01-09 17:28:04,롯데캐슬앞 노상주차장(구),9,
2025-01-09 17:28:04,舊MBC뒤(구),63,
2025-01-09 17:28:04,원효대교 남단 공영주차장(시),13,
2025-01-09 17:28:04,경도상가앞 노상주차장(구),15,
2025-01-09 17:28:04,산업은행앞(구),11,
2025-01-09 17:28:04,렉싱턴호텔뒤 노상주차장(구),11,
2025-01-09 17:28:04,63스퀘어(63빌딩),638,
2025-01-09 17:28:04,여의도 사학연금(TP타워),570,
2025-01-09 17:28:04,전국경제인연합회,632,
2025-01-09 17:28:04,한국교직원공제회관,341,
2025-01-09 17:28:04,63길 주차장(민영),200,
2025-01-09 17:28:04,이룸센터 주차장(민영),101,
2025-01-09 17:28:04,KBS본관뒤(구),39,
2025-01-09 17:28:04,여의도공원 공영주차장(시),48,
2025-01-09 17:28:04,세우빌딩,49,
2025-01-09 17:28:04,제일빌딩 주차장,74,
2025-01-09 17:28:04,가든빌딩 주차장,10,
2025-01-09 17:28:04,KBS별관 방문객 주차장,272,
2025-01-09 17:28:04,여의도한강공원1주차장(63빌딩앞),462,
2025-01-09 17:28:04,여의도한강2주차장(마포대교남단),171,
2025-01-09 17:28:04,여의도한강4주차장(여의2교-하부파천교),141,
2025-01-09 17:28:04,여의도한강5주차장(성모병원앞),217,
2025-01-09 17:28:04,여의도한강3주차장(서강대교남단),800,
2025-01-09 17:28:04,롯데캐슬 아이비,1091,
2025-01-09 17:28:04,에리트빌딩,39,
2025-01-09 17:28:04,KBS신관홀,1135,
2025-01-09 17:28:04,익스콘벤처타워,167,
2025-01-09 17:28:04,여의도우체국,330,
2025-01-09 17:28:04,여의도공원앞(구),14,
2025-01-09 17:28:04,메리어트 여의도파크센터,339,
2025-01-09 17:28:04,KC TOWER,49,
2025-01-09 17:28:04,ABL생명타워,315,
2025-01-09 17:28:04,아일렉스타워,37,
2025-01-09 17:28:04,라이프콤비빌딩,434,
2025-01-09 17:28:04,파크원 주차장,2433,
2025-01-09 17:28:04,인영빌딩,100,
2025-01-09 17:28:04,KT여의지점,215,
2025-01-09 17:28:04,한국보이스카우트연맹회관,37,
2025-01-09 17:28:04,대하빌딩,175,
2025-01-09 17:28:04,kbs 연구동,283,
2025-01-09 17:28:04,금산빌딩,90,
2025-01-09 17:28:04,중소기업중앙회,269,
2025-01-09 17:28:04,신한드림리버오피스텔 주차장,232,
2025-01-09 17:28:04,LG트윈타워 주차장,795,
2025-01-09 17:28:04,하이투자증권 빌딩,320,
2025-01-09 17:28:04,S-TRENUE 오피스텔 주차장,272,
2025-01-09 17:28:04,교보증권빌딩 주차장,235,
2025-01-09 17:28:04,씨티플라자 주차장,123,
2025-01-09 17:28:04,호성빌딩,78,
2025-01-09 17:28:04,태양빌딩,143,
2025-01-09 17:28:04,신영증권,250,
2025-01-09 17:28:04,한국노총 중앙근로자 복지센타,97,
2025-01-09 17:28:04,한국전력공사 남서울지역본부 주차장,172,
2025-01-09 17:28:04,율촌빌딩 주차장,94,
2025-01-09 17:28:04,국민일보사옥앞(구),16,
2025-01-09 17:28:04,아시아원빌딩,165,
2025-01-09 17:28:04,한양빌딩,81,
2025-01-09 17:28:04,메리츠화재 여의도사옥,79,
2025-01-09 17:28:04,삼환까뮤,256,
2025-01-09 17:28:04,안원빌딩,102,
2025-01-09 17:28:04,영등포구 여의도동 17-8,126,
2025-01-09 17:28:04,여의도파란곤,551,
2025-01-09 17:28:04,오투타워,309,
2025-01-09 17:28:04,여의도한강공원1주차장(63빌딩앞),462,182
2025-01-09 17:28:04,여의도한강2주차장(마포대교남단),171,140
2025-01-09 17:28:04,여의도한강4주차장(여의2교-하부파천교),141,71
2025-01-09 17:28:04,여의도한강5주차장(성모병원앞),217,102
2025-01-09 17:28:04,여의도한강3주차장(서강대교남단),800,369
2025-01-09 17:28:04,여의도공원앞1 노상주차장(구),14,0
2025-01-09 17:28:04,여의서로 공영주차장(시),84,39
2025-01-09 17:28:04,원효대교 남단 공영주차장(시),13,5
2025-01-09 17:29:08,여의도호텔(舊세우빌딩)앞(구),7,
2025-01-09 17:29:08,동아빌딩앞(구),9,
2025-01-09 17:29:08,금융투자교육원앞(舊경호빌딩)(구),9,
2025-01-09 17:29:08,여의도순복음교회,200,
2025-01-09 17:29:08,여의도순복음교회,118,
2025-01-09 17:29:08,현대차증권빌딩,291,
2025-01-09 17:29:08,IFC 서울 주차장,2085,
2025-01-09 17:29:08,여의도공원앞1 노상주차장(구),14,
2025-01-09 17:29:08,리버타워,513,
2025-01-09 17:29:08,금융투자협회,315,
2025-01-09 17:29:08,여의서로 공영주차장(시),84,
2025-01-09 17:29:08,KBS연구관앞 노상주차장(구),59,
2025-01-09 17:29:08,KBS별관옆 노상주차장(구),18,
2025-01-09 17:29:08,국민은행앞 노상주차장(구),13,
2025-01-09 17:29:08,MBC방송국뒤 노상주차장(구),63,
2025-01-09 17:29:08,KBS본관 앞 노상주차장(구),51,
2025-01-09 17:29:08,국민일보사옥앞 노상주차장(구),16,
2025-01-09 17:29:08,한국거래소앞 노상주차장(구),32,
2025-01-09 17:29:08,산업은행앞 노상주차장(구),11,
2025-01-09 17:29:08,진주아파트 옆 노상주차장(구),53,
2025-01-09 17:29:08,세우빌딩앞 노상주차장(구),12,
2025-01-09 17:29:08,KBS별관뒤 노상주차장(구),24,
2025-01-09 17:29:08,여의도공원앞3 노상주차장(구),6,
2025-01-09 17:29:08,한진해운 앞 노상주차장(구),17,
2025-01-09 17:29:08,화재보험협회 앞 노상주차장(구),16,
2025-01-09 17:29:08,호성빌딩 앞 노상주차장(구),20,
2025-01-09 17:29:08,중소기업중앙회 앞 노상주차장(구),5,
2025-01-09 17:29:08,미래에셋빌딩 앞 노상주차장(구),24,
2025-01-09 17:29:08,경호빌딩앞 노상주차장(구),9,
2025-01-09 17:29:08,여의도백화점 앞 노상주차장(구),13,
2025-01-09 17:29:08,한마루빌딩 주차장,59,
2025-01-09 17:29:08,심팩빌딩 주차장,99,
